OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Size
2011-08-31;GB;86.5212;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;GB;57.6808;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;GB;60.61;Mountain Bike Socks;SO-B909-M;L;M
2011-08-31;GB;66.12;Mountain Bike Socks;SO-B909-M;L;M
2011-08-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;115.3616;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;115.3616;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;115.3616;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;GB;5.1865;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;10.373;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;10.373;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;20.746;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;15.5595;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;20.746;AWC Logo Cap;CA-1098;L;
2011-08-31;GB;10.373;AWC Logo Cap;CA-1098;L;
2011-08-31;US;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-08-31;US;20.1865;Sport-100 Helmet;HL-U509-R;L;-
2011-08-31;US;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-08-31;US;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-08-31;US;20.1865;Sport-100 Helmet;HL-U509-R;L;-
2011-08-31;US;6119.982;Mountain-100 Silver;BK-M82S-38;H;38
2011-08-31;US;8159.976;Mountain-100 Silver;BK-M82S-38;H;38
2011-08-31;US;8099.976;Mountain-100 Black;BK-M82B-38;H;38
2011-08-31;US;714.7043;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-08-31;US;8099.976;Mountain-100 Black;BK-M82B-42;H;42
2011-08-31;US;4049.988;Mountain-100 Black;BK-M82B-42;H;42
2011-08-31;US;1429.4086;HL Mountain Frame - Black;FR-M94B-42;H;42
2011-08-31;US;2890.3796;HL Mountain Frame - Silver;FR-M94S-42;H;42
2011-08-31;US;2039.994;Mountain-100 Silver;BK-M82S-42;H;42
2011-08-31;US;2146.962;Road-150 Red;BK-R93R-44;H;44
2011-08-31;US;6440.886;Road-150 Red;BK-R93R-44;H;44
2011-08-31;US;4079.988;Mountain-100 Silver;BK-M82S-44;H;44
2011-08-31;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-08-31;US;6074.982;Mountain-100 Black;BK-M82B-44;H;44
2011-08-31;US;838.9178;Road-650 Red;BK-R50R-44;L;44
2011-08-31;US;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-08-31;US;183.9382;LL Road Frame - Red;FR-R38R-44;L;44
2011-08-31;US;838.9178;Road-650 Black;BK-R50B-44;L;44
2011-08-31;US;1258.3767;Road-650 Black;BK-R50B-44;L;44
2011-08-31;US;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-08-31;US;838.9178;Road-650 Black;BK-R50B-44;L;44
2011-08-31;US;2624.382;Road-450 Red;BK-R68R-44;M;44
2011-08-31;US;1677.8356;Road-650 Red;BK-R50R-48;L;48
2011-08-31;US;2024.994;Mountain-100 Black;BK-M82B-48;H;48
2011-08-31;US;8159.976;Mountain-100 Silver;BK-M82S-48;H;48
2011-08-31;US;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-08-31;US;838.9178;Road-650 Black;BK-R50B-48;L;48
2011-08-31;US;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-08-31;US;8159.976;Mountain-100 Silver;BK-M82S-48;H;48
2011-08-31;US;2516.7534;Road-650 Red;BK-R50R-48;L;48
2011-08-31;US;874.794;Road-450 Red;BK-R68R-48;M;48
2011-08-31;US;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-08-31;US;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-08-31;US;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-52;L;52
2011-08-31;US;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-08-31;US;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-08-31;US;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-08-31;US;713.796;ML Road Frame - Red;FR-R72R-52;M;52
2011-08-31;US;419.4589;Road-650 Black;BK-R50B-52;L;52
2011-08-31;US;6998.352;Road-450 Red;BK-R68R-52;M;52
2011-08-31;US;357.1616;LL Road Frame - Black;FR-R38B-52;L;52
2011-08-31;US;10734.81;Road-150 Red;BK-R93R-56;H;56
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-58;L;58
2011-08-31;US;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-08-31;US;2516.7534;Road-650 Black;BK-R50B-58;L;58
2011-08-31;US;1749.588;Road-450 Red;BK-R68R-58;M;58
2011-08-31;US;838.9178;Road-650 Black;BK-R50B-60;L;60
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-08-31;US;1258.3767;Road-650 Red;BK-R50R-60;L;60
2011-08-31;US;419.4589;Road-650 Black;BK-R50B-60;L;60
2011-08-31;US;2624.382;Road-450 Red;BK-R68R-60;M;60
2011-08-31;US;2146.962;Road-150 Red;BK-R93R-62;H;62
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-62;L;62
2011-08-31;US;419.4589;Road-650 Red;BK-R50R-62;L;62
2011-08-31;US;551.8146;LL Road Frame - Red;FR-R38R-62;L;62
2011-08-31;US;419.4589;Road-650 Black;BK-R50B-62;L;62
2011-08-31;US;758.0759;HL Road Frame - Red;FR-R92R-62;H;62
2011-08-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-08-31;US;115.3616;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-08-31;US;34.2;Mountain Bike Socks;SO-B909-L;L;L
2011-08-31;US;230.7232;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-08-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-L;L;L
2011-08-31;US;5.7;Mountain Bike Socks;SO-B909-L;L;L
2011-08-31;US;144.202;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;US;115.3616;Long-Sleeve Logo Jersey;LJ-0192-M;L;M
2011-08-31;US;57.6808;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;US;28.8404;Long-Sleeve Logo Jersey;LJ-0192-X;L;XL
2011-08-31;US;5.1865;AWC Logo Cap;CA-1098;L;
2011-08-31;US;10.373;AWC Logo Cap;CA-1098;L;
2011-08-31;US;5.1865;AWC Logo Cap;CA-1098;L;
2011-09-01;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-01;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-01;FR;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-02;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-02;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-02;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-02;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-03;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-03;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-04;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-04;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-04;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-04;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-04;GB;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-04;GB;699.0982;Road-650 Red;BK-R50R-62;L;62
2011-09-04;US;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-04;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-05;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-05;US;3374.99;Mountain-100 Black;BK-M82B-38;H;38
2011-09-05;US;699.0982;Road-650 Red;BK-R50R-58;L;58
2011-09-06;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-06;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-06;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-06;US;699.0982;Road-650 Black;BK-R50B-62;L;62
2011-09-07;AU;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-07;AU;3399.99;Mountain-100 Silver;BK-M82S-48;H;48
2011-09-07;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-07;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-07;GB;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-07;US;699.0982;Road-650 Red;BK-R50R-44;L;44
2011-09-07;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-07;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-07;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-07;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-07;US;699.0982;Road-650 Black;BK-R50B-62;L;62
2011-09-08;AU;3374.99;Mountain-100 Black;BK-M82B-38;H;38
2011-09-08;AU;699.0982;Road-650 Red;BK-R50R-48;L;48
2011-09-08;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-08;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-08;DE;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-08;GB;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-08;GB;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-08;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-08;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-09;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-09;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-09;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-09;GB;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-09;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-10;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-10;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-10;DE;3374.99;Mountain-100 Black;BK-M82B-42;H;42
2011-09-10;DE;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-10;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-10;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-10;US;3374.99;Mountain-100 Black;BK-M82B-42;H;42
2011-09-10;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-11;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-11;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-11;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-11;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-11;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-11;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-11;GB;3399.99;Mountain-100 Silver;BK-M82S-48;H;48
2011-09-11;GB;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-11;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-11;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-11;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-11;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-12;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-12;DE;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-12;US;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-12;US;699.0982;Road-650 Red;BK-R50R-52;L;52
2011-09-12;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-12;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-13;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-13;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-13;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-14;CA;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-09-14;DE;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-15;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-15;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-15;AU;699.0982;Road-650 Red;BK-R50R-58;L;58
2011-09-15;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-15;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-15;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-16;AU;3374.99;Mountain-100 Black;BK-M82B-42;H;42
2011-09-16;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-16;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-17;AU;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-17;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-17;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-17;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-17;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-17;DE;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-17;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-17;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-18;AU;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-18;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-18;DE;699.0982;Road-650 Red;BK-R50R-44;L;44
2011-09-18;DE;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-18;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-19;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-19;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-19;DE;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-19;GB;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-19;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-19;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-20;GB;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-20;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-20;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-21;AU;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-09-21;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-21;CA;699.0982;Road-650 Red;BK-R50R-60;L;60
2011-09-21;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-22;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-22;CA;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-22;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-22;GB;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-22;US;699.0982;Road-650 Black;BK-R50B-60;L;60
2011-09-24;DE;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-25;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-25;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-26;AU;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-26;AU;699.0982;Road-650 Red;BK-R50R-58;L;58
2011-09-26;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-26;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-26;FR;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-26;GB;699.0982;Road-650 Black;BK-R50B-58;L;58
2011-09-26;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-26;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-26;US;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-26;US;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-27;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-27;GB;699.0982;Road-650 Black;BK-R50B-60;L;60
2011-09-27;US;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-27;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-27;US;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-28;AU;3399.99;Mountain-100 Silver;BK-M82S-44;H;44
2011-09-28;AU;3374.99;Mountain-100 Black;BK-M82B-48;H;48
2011-09-28;AU;3578.27;Road-150 Red;BK-R93R-52;H;52
2011-09-28;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-28;AU;699.0982;Road-650 Red;BK-R50R-60;L;60
2011-09-28;CA;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-28;CA;699.0982;Road-650 Black;BK-R50B-60;L;60
2011-09-28;DE;699.0982;Road-650 Black;BK-R50B-58;L;58
2011-09-28;GB;3578.27;Road-150 Red;BK-R93R-44;H;44
2011-09-28;US;699.0982;Road-650 Red;BK-R50R-58;L;58
2011-09-29;AU;3399.99;Mountain-100 Silver;BK-M82S-42;H;42
2011-09-29;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-29;AU;3578.27;Road-150 Red;BK-R93R-56;H;56
2011-09-29;AU;3578.27;Road-150 Red;BK-R93R-62;H;62
2011-09-29;DE;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-29;US;3578.27;Road-150 Red;BK-R93R-48;H;48
2011-09-29;US;699.0982;Road-650 Red;BK-R50R-52;L;52
2011-09-30;DE;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-09-30;US;3374.99;Mountain-100 Black;BK-M82B-44;H;44
2011-10-01;AU;40.373;Sport-100 Helmet;HL-U509;L;-
2011-10-01;AU;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-01;AU;40.373;Sport-100 Helmet;HL-U509-R;L;-
2011-10-01;AU;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-10-01;AU;20.1865;Sport-100 Helmet;HL-U509;L;-
2011-10-01;AU;121.119;Sport-100 Helmet;HL-U509-B;L;-
2011-10-01;AU;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-10-01;AU;40.373;Sport-100 Helmet;HL-U509-B;L;-
2011-10-01;AU;80.746;Sport-100 Helmet;HL-U509-R;L;-
2011-10-01;AU;80.746;Sport-100 Helmet;HL-U509-B;L;-
2011-10-01;AU;60.5595;Sport-100 Helmet;HL-U509-R;L;-
2011-10-01;AU;80.746;Sport-100 Helmet;HL-U509;L;-
2011-10-01;AU;100.9325;Sport-100 Helmet;HL-U509;L;-
2011-10-01;AU;8099.976;Mountain-100 Black;BK-M82B-38;H;38
2011-10-01;AU;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-10-01;AU;714.7043;HL Mountain Frame - Black;FR-M94B-38;H;38
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;3399.99;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;1445.1898;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;8159.976;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;2039.994;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;6119.982;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;4049.988;Mountain-100 Black;BK-M82B-38;H;38
2011-10-01;AU;1445.1898;HL Mountain Frame - Silver;FR-M94S-38;H;38
2011-10-01;AU;20399.94;Mountain-100 Silver;BK-M82S-38;H;38
2011-10-01;AU;6074.982;Mountain-100 Black;BK-M82B-38;H;38
2011-10-01;AU;10199.97;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-01;AU;6074.982;Mountain-100 Black;BK-M82B-42;H;42
2011-10-01;AU;10199.97;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-01;AU;3374.99;Mountain-100 Black;BK-M82B-42;H;42
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-01;AU;6119.982;Mountain-100 Silver;BK-M82S-42;H;42
2011-10-01;AU;10124.97;Mountain-100 Black;BK-M82B-42;H;42
2011-10-01;AU;10199.97;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;1749.588;Road-450 Red;BK-R68R-44;M;44
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;6119.982;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;4049.988;Mountain-100 Black;BK-M82B-44;H;44
2011-10-01;AU;6119.982;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-01;AU;178.5808;LL Road Frame - Black;FR-R38B-44;L;44
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-01;AU;551.8146;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-01;AU;551.8146;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-01;AU;838.9178;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;6440.886;Road-150 Red;BK-R93R-44;H;44
2011-10-01;AU;419.4589;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-44;L;44
2011-10-01;AU;2097.2945;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;838.9178;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;1258.3767;Road-650 Red;BK-R50R-44;L;44
2011-10-01;AU;183.9382;LL Road Frame - Red;FR-R38R-44;L;44
2011-10-01;AU;20399.94;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;12239.964;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-44;H;44
2011-10-01;AU;2024.994;Mountain-100 Black;BK-M82B-44;H;44
2011-10-01;AU;2167.7847;HL Mountain Frame - Silver;FR-M94S-46;H;46
2011-10-01;AU;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-01;AU;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-01;AU;809.76;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-01;AU;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-01;AU;8099.976;Mountain-100 Black;BK-M82B-48;H;48
2011-10-01;AU;838.9178;Road-650 Red;BK-R50R-48;L;48
2011-10-01;AU;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;2146.962;Road-150 Red;BK-R93R-48;H;48
2011-10-01;AU;6440.886;Road-150 Red;BK-R93R-48;H;48
2011-10-01;AU;1637.4;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;4079.988;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-01;AU;2024.994;Mountain-100 Black;BK-M82B-48;H;48
2011-10-01;AU;12149.964;Mountain-100 Black;BK-M82B-48;H;48
2011-10-01;AU;1637.4;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;6119.982;Mountain-100 Silver;BK-M82S-48;H;48
2011-10-01;AU;818.7;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;809.76;HL Mountain Frame - Black;FR-M94B-48;H;48
2011-10-01;AU;1637.4;HL Mountain Frame - Silver;FR-M94S-52;H;48
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-10-01;AU;419.4589;Road-650 Black;BK-R50B-48;L;48
2011-10-01;AU;183.9382;LL Road Frame - Red;FR-R38R-48;L;48
2011-10-01;AU;1258.3767;Road-650 Red;BK-R50R-48;L;48
2011-10-01;AU;419.4589;Road-650 Red;BK-R50R-48;L;48
2011-10-01;AU;183.9382;LL Road Frame - Red;FR-R38R-48;L;48
2011-10-01;AU;1749.588;Road-450 Red;BK-R68R-48;M;48
2011-10-01;AU;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-01;AU;356.898;ML Road Frame - Red;FR-R72R-48;M;48
2011-10-01;AU;1258.3767;Road-650 Black;BK-R50B-52;L;52
2011-10-01;AU;3775.1301;Road-650 Black;BK-R50B-52;L;52
2011-10-01;AU;1250.0656;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-01;AU;356.898;ML Road Frame - Red;FR-R72R-52;M;52
2011-10-01;AU;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;6998.352;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;874.794;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-10-01;AU;4373.97;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;1749.588;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;2624.382;Road-450 Red;BK-R68R-52;M;52
2011-10-01;AU;4293.924;Road-150 Red;BK-R93R-52;H;52
2011-10-01;AU;4293.924;Road-150 Red;BK-R93R-52;H;52
2011-10-01;AU;6440.886;Road-150 Red;BK-R93R-52;H;52
2011-10-01;AU;2146.962;Road-150 Red;BK-R93R-52;H;52
2011-10-01;AU;838.9178;Road-650 Black;BK-R50B-52;L;52
2011-10-01;AU;178.5808;LL Road Frame - Black;FR-R38B-52;L;52
2011-10-01;AU;12881.772;Road-150 Red;BK-R93R-56;H;56
2011-10-01;AU;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-10-01;AU;2146.962;Road-150 Red;BK-R93R-56;H;56
2011-10-01;AU;714.3232;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-01;AU;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-10-01;AU;714.3232;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-01;AU;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-01;AU;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-10-01;AU;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-01;AU;3499.176;Road-450 Red;BK-R68R-58;M;58
2011-10-01;AU;3499.176;Road-450 Red;BK-R68R-58;M;58
2011-10-01;AU;178.5808;LL Road Frame - Black;FR-R38B-58;L;58
2011-10-01;AU;838.9178;Road-650 Black;BK-R50B-58;L;58
2011-10-01;AU;1677.8356;Road-650 Black;BK-R50B-58;L;58
2011-10-01;AU;419.4589;Road-650 Red;BK-R50R-60;L;60
2011-10-01;AU;1258.3767;Road-650 Black;BK-R50B-60;L;60
